frame,track_id,x1,y1,x2,y2,conf,class
154,1,966,271,1175,718,0.9163466095924377,0
154,2,247,272,340,488,0.8334110379219055,0
154,5,787,304,857,568,0.7603259086608887,0
154,6,1161,311,1269,613,0.7774618864059448,0
154,7,718,313,800,571,0.6934035420417786,0
154,8,565,323,692,590,0.8635058403015137,0
154,9,517,231,584,459,0.6771637201309204,0
155,1,967,271,1176,718,0.9141033887863159,0
155,2,250,273,341,488,0.8373879194259644,0
155,5,786,304,861,568,0.7459812164306641,0
155,6,1160,311,1271,617,0.801080048084259,0
155,7,719,313,798,571,0.703535795211792,0
155,8,565,322,692,590,0.8523379564285278,0
155,9,519,235,584,459,0.6905484199523926,0
156,1,967,271,1176,718,0.9147709608078003,0
156,2,251,273,342,488,0.8425883054733276,0
156,5,787,305,862,568,0.734338641166687,0
156,6,1162,312,1273,623,0.7822329998016357,0
156,7,718,313,797,571,0.6940147876739502,0
156,8,567,323,693,590,0.8466988801956177,0
156,9,521,237,586,458,0.6644068956375122,0
157,1,968,270,1177,718,0.9147721529006958,0
157,2,251,273,342,488,0.8511732816696167,0
157,5,786,305,861,568,0.7324385046958923,0
157,6,1164,312,1272,626,0.7917705774307251,0
157,7,718,312,797,571,0.675689697265625,0
157,8,567,323,694,590,0.8360404372215271,0
157,9,522,240,590,457,0.6606210470199585,0
158,1,969,269,1177,718,0.9124133586883545,0
158,2,253,274,342,489,0.8501282334327698,0
158,5,786,304,860,568,0.7689722776412964,0
158,6,1165,313,1270,627,0.8020342588424683,0
158,7,718,312,798,570,0.6751437187194824,0
158,8,568,323,696,590,0.8179944157600403,0
158,9,523,237,591,455,0.6322046518325806,0
158,13,622,252,713,437,0.5214202404022217,0
159,1,970,269,1178,718,0.9122207760810852,0
159,2,255,274,343,489,0.8551957011222839,0
159,5,786,305,860,568,0.7742941379547119,0
159,6,1165,313,1271,627,0.7974959015846252,0
159,7,717,313,802,570,0.6667732000350952,0
159,8,566,322,697,590,0.7690102458000183,0
159,9,523,233,591,453,0.6230835914611816,0
159,13,622,252,714,437,0.571153998374939,0
160,1,970,269,1180,718,0.9097331762313843,0
160,2,256,274,343,489,0.8552873730659485,0
160,5,787,305,861,568,0.766671359539032,0
160,6,1168,313,1271,624,0.7763721346855164,0
160,7,716,313,806,571,0.6531937718391418,0
160,8,568,321,697,590,0.7712751030921936,0
160,9,523,225,597,454,0.6279337406158447,0
160,13,633,251,716,436,0.3838254511356354,0
161,1,970,269,1181,718,0.9101717472076416,0
161,2,257,274,343,488,0.8461282849311829,0
161,5,788,304,861,568,0.7644555568695068,0
161,6,1170,312,1271,623,0.7752930521965027,0
161,7,713,313,813,570,0.6120638847351074,0
161,8,568,321,699,591,0.8285199403762817,0
161,9,525,226,600,453,0.6170598864555359,0
161,13,628,253,716,437,0.4251828193664551,0
162,1,971,269,1182,718,0.9059446454048157,0
162,2,258,274,344,486,0.8512321710586548,0
162,5,790,303,861,568,0.7535486817359924,0
162,6,1172,311,1274,622,0.7790880799293518,0
162,7,707,313,817,572,0.638126790523529,0
162,8,569,326,703,590,0.8312128782272339,0
162,9,528,223,601,449,0.5385448932647705,0
162,13,641,252,718,437,0.5263799428939819,0
163,1,971,269,1182,718,0.9071487784385681,0
163,2,259,274,345,483,0.8505592346191406,0
163,5,790,304,861,568,0.7645835280418396,0
163,6,1172,311,1270,620,0.7559998631477356,0
163,7,709,312,811,573,0.6812687516212463,0
163,8,571,327,704,590,0.8323742747306824,0
163,9,534,238,605,446,0.40940040349960327,0
163,13,648,253,722,436,0.5810158252716064,0
164,1,972,268,1183,718,0.9074219465255737,0
164,2,261,273,346,479,0.8248472809791565,0
164,5,789,304,862,568,0.7720098495483398,0
164,6,1173,311,1269,617,0.7305024266242981,0
164,7,708,313,809,573,0.7139905691146851,0
164,8,571,327,705,589,0.8212733268737793,0
164,9,539,243,610,445,0.4555256962776184,0
164,13,652,253,725,436,0.5704911351203918,0
165,1,972,268,1184,718,0.9080342054367065,0
165,2,263,272,347,477,0.833997905254364,0
165,5,790,304,863,567,0.7767617106437683,0
165,6,1175,311,1270,611,0.7119653820991516,0
165,7,709,312,811,574,0.7510268092155457,0
165,8,571,327,706,589,0.793056845664978,0
165,9,541,244,612,444,0.48185738921165466,0
165,13,658,253,727,435,0.5539481043815613,0
166,1,973,267,1185,718,0.9102153182029724,0
166,2,265,270,349,476,0.8277801275253296,0
166,5,791,303,864,568,0.7754797339439392,0
166,6,1177,311,1272,610,0.721193790435791,0
166,7,714,312,812,575,0.7713032960891724,0
166,8,572,325,706,587,0.6508910059928894,0
166,9,542,246,613,443,0.4759145677089691,0
166,13,660,251,731,436,0.5508576035499573,0
167,1,973,267,1185,718,0.9103580713272095,0
167,2,266,269,351,474,0.8265383243560791,0
167,5,793,303,865,568,0.7945516109466553,0
167,6,1179,310,1273,602,0.7301360964775085,0
167,7,717,313,812,576,0.7911800146102905,0
167,8,572,325,706,585,0.6046963334083557,0
167,9,543,247,615,444,0.4289083182811737,0
167,13,662,250,733,435,0.5544695258140564,0
168,1,973,267,1185,718,0.9121894240379333,0
168,2,267,269,353,472,0.8267562389373779,0
168,5,794,303,865,568,0.8046687245368958,0
168,6,1180,310,1274,599,0.7520751357078552,0
168,7,718,314,812,575,0.7925909161567688,0
168,8,571,327,700,587,0.5415207147598267,0
168,9,544,245,615,443,0.3815010190010071,0
168,13,665,249,735,432,0.5234609246253967,0
169,1,973,266,1186,718,0.9129047989845276,0
169,2,270,270,352,471,0.8167300224304199,0
169,5,795,303,866,568,0.79898601770401,0
169,6,1181,310,1272,601,0.7724153399467468,0
169,7,719,314,812,576,0.7887507081031799,0
169,8,570,327,682,588,0.5898084044456482,0
169,9,547,241,620,442,0.3505798876285553,0
169,13,667,249,735,430,0.5267837643623352,0
170,1,973,266,1187,717,0.9147641062736511,0
170,2,273,271,353,471,0.8340809345245361,0
170,5,795,303,866,568,0.8001166582107544,0
170,6,1182,311,1271,602,0.7673222422599792,0
170,7,719,314,812,575,0.8123996257781982,0
170,8,572,328,661,589,0.6105018258094788,0
170,13,668,248,736,429,0.5338876843452454,0
171,1,973,267,1187,717,0.9152005910873413,0
171,2,273,272,353,472,0.8365218043327332,0
171,5,796,303,867,568,0.7975494861602783,0
171,6,1183,311,1272,603,0.725436270236969,0
171,7,718,314,811,573,0.8116733431816101,0
171,8,573,330,654,589,0.6338156461715698,0
171,13,670,247,736,428,0.5273691415786743,0
172,1,973,267,1187,717,0.9179458618164062,0
172,2,275,273,354,472,0.832115113735199,0
172,5,796,303,868,569,0.7990840077400208,0
172,6,1184,308,1273,598,0.626178503036499,0
172,7,718,315,810,572,0.7937614917755127,0
172,8,575,331,650,589,0.6459803581237793,0
172,13,671,247,736,426,0.5325972437858582,0
173,1,973,267,1188,717,0.9172884225845337,0
173,2,277,273,357,472,0.8276186585426331,0
173,5,796,303,868,569,0.7977784276008606,0
173,6,1186,305,1276,590,0.6264340877532959,0
173,7,718,315,809,573,0.7935321927070618,0
173,8,576,332,655,589,0.6069307327270508,0
173,13,671,244,736,428,0.5692652463912964,0
174,1,973,267,1188,717,0.9145892262458801,0
174,2,279,274,358,472,0.8092966079711914,0
174,5,794,303,869,569,0.7946878671646118,0
174,6,1188,303,1277,586,0.607694685459137,0
174,7,718,315,808,573,0.7845519185066223,0
174,8,577,333,653,589,0.6266198754310608,0
174,13,671,243,737,430,0.5428594946861267,0
175,1,973,267,1188,718,0.9126906991004944,0
175,2,280,274,360,472,0.8064098358154297,0
175,5,794,303,869,570,0.7828256487846375,0
175,6,1189,304,1278,588,0.6232096552848816,0
175,7,718,314,807,573,0.7710116505622864,0
175,8,578,332,652,589,0.6370627880096436,0
175,13,672,244,738,430,0.484844446182251,0
176,1,973,267,1189,718,0.9159991145133972,0
176,2,279,275,360,472,0.8118324875831604,0
176,5,793,303,870,570,0.7923877239227295,0
176,6,1189,303,1279,590,0.6512563228607178,0
176,7,719,316,810,575,0.7639423608779907,0
176,8,576,334,655,589,0.6809409856796265,0
176,13,674,245,739,429,0.46315184235572815,0
177,1,973,267,1189,718,0.9171646237373352,0
177,2,280,276,361,473,0.8152101039886475,0
177,5,793,304,870,570,0.798029899597168,0
177,6,1191,304,1279,587,0.6623183488845825,0
177,7,720,317,812,575,0.7730028033256531,0
177,8,577,335,655,589,0.6744860410690308,0
177,13,676,247,740,429,0.45125457644462585,0
178,1,974,267,1189,719,0.9174569249153137,0
178,2,281,276,361,474,0.8073179125785828,0
178,5,793,303,870,571,0.8155685663223267,0
178,6,1191,305,1279,588,0.6520669460296631,0
178,7,722,318,812,575,0.7880910038948059,0
178,8,579,335,652,589,0.6907697916030884,0
178,13,678,250,743,429,0.41252273321151733,0
179,1,974,268,1190,718,0.9179356098175049,0
179,2,285,276,363,472,0.7931291460990906,0
179,5,794,303,870,571,0.8155166506767273,0
179,6,1193,305,1280,587,0.6328856348991394,0
179,7,724,318,812,574,0.7790895700454712,0
179,8,580,335,652,589,0.6285154223442078,0
179,13,680,248,744,429,0.4429939091205597,0
180,1,975,269,1190,718,0.9189423322677612,0
180,2,288,277,365,471,0.7988367080688477,0
180,5,793,303,871,571,0.814067542552948,0
180,6,1193,305,1280,593,0.5177393555641174,0
180,7,725,318,812,574,0.7750478386878967,0
180,8,580,335,656,590,0.5633342266082764,0
180,13,681,250,745,427,0.4570254981517792,0
181,1,975,269,1191,718,0.9175700545310974,0
181,2,291,276,370,471,0.8108989000320435,0
181,5,793,303,871,571,0.8069611191749573,0
181,6,1194,306,1279,590,0.5545005798339844,0
181,7,726,319,812,573,0.7803654670715332,0
181,8,581,334,659,590,0.6002121567726135,0
181,13,683,247,747,428,0.5083566308021545,0
182,1,975,269,1192,718,0.9169307351112366,0
182,2,291,275,374,470,0.8047851324081421,0
182,5,793,303,871,571,0.8070213198661804,0
182,6,1195,304,1279,590,0.5338150858879089,0
182,7,726,319,813,573,0.7662017941474915,0
182,8,581,333,660,590,0.564232587814331,0
182,13,684,246,747,427,0.49203187227249146,0
182,14,0,302,113,719,0.7954293489456177,0
183,1,976,270,1192,718,0.9158598780632019,0
183,2,293,276,376,466,0.8026093244552612,0
183,5,793,304,872,572,0.8069425225257874,0
183,6,1194,304,1279,601,0.5589691996574402,0
183,7,727,320,813,571,0.755120038986206,0
183,8,581,332,672,590,0.5502222180366516,0
183,13,686,247,748,425,0.49320510029792786,0
183,14,0,300,112,720,0.8362506031990051,0
184,1,976,269,1194,718,0.9141576886177063,0
184,2,295,275,382,464,0.81275874376297,0
184,5,793,304,873,572,0.7971788644790649,0
184,6,1195,304,1279,604,0.622611403465271,0
184,7,728,319,814,571,0.7260143756866455,0
184,8,583,334,666,590,0.6250303983688354,0
184,13,687,248,747,423,0.482367604970932,0
184,14,0,303,108,720,0.864608645439148,0
185,1,977,268,1195,718,0.9099673628807068,0
185,2,297,274,384,463,0.7917743921279907,0
185,5,794,304,874,572,0.7937484979629517,0
185,6,1195,303,1280,599,0.6420118808746338,0
185,7,728,319,815,572,0.7123313546180725,0
185,8,584,333,671,590,0.536607563495636,0
185,13,689,249,748,419,0.48463016748428345,0
185,14,0,303,105,720,0.875273585319519,0
186,1,977,268,1196,719,0.9090374708175659,0
186,2,300,272,385,461,0.7713184952735901,0
186,5,795,305,875,572,0.7905258536338806,0
186,6,1197,303,1280,609,0.5582571625709534,0
186,7,729,319,815,572,0.7080954313278198,0
186,8,583,331,676,590,0.4897202253341675,0
186,13,691,248,749,418,0.49851277470588684,0
186,14,0,310,104,719,0.8944016098976135,0
187,1,977,267,1197,719,0.9089805483818054,0
187,2,301,268,387,460,0.7593454718589783,0
187,5,796,305,875,572,0.801867663860321,0
187,6,1200,303,1279,608,0.49348509311676025,0
187,7,730,319,817,571,0.7036446332931519,0
187,8,584,331,673,590,0.4454318583011627,0
187,13,692,248,750,416,0.5091899037361145,0
187,14,0,308,104,719,0.894980251789093,0
188,1,977,267,1198,719,0.9099297523498535,0
188,2,306,266,388,460,0.7713728547096252,0
188,5,796,305,876,572,0.8035785555839539,0
188,6,1202,303,1279,605,0.5557723045349121,0
188,7,735,317,820,568,0.6861690878868103,0
188,8,584,331,669,589,0.47118449211120605,0
188,13,693,247,751,415,0.5150576233863831,0
188,14,0,308,102,719,0.9078656435012817,0
189,1,979,268,1198,717,0.9081810712814331,0
189,2,312,266,388,459,0.7518240213394165,0
189,5,796,306,876,572,0.8027611970901489,0
189,6,1200,302,1277,608,0.5897194743156433,0
189,7,736,317,822,568,0.6811277270317078,0
189,8,584,331,666,589,0.5578450560569763,0
189,13,695,247,753,415,0.5299263596534729,0
189,14,0,294,99,719,0.9100016355514526,0
190,1,980,268,1198,716,0.9078572392463684,0
190,2,315,263,388,458,0.7375105619430542,0
190,5,798,306,877,571,0.8087342977523804,0
190,6,1191,303,1276,609,0.6396676898002625,0
190,7,737,318,822,571,0.6811987161636353,0
190,8,584,330,669,589,0.5565484762191772,0
190,13,696,246,755,415,0.5573931336402893,0
190,14,0,289,98,719,0.9168373346328735,0
191,1,981,270,1198,716,0.9089276790618896,0
191,2,316,263,389,456,0.7396791577339172,0
191,5,800,305,877,572,0.8141331076622009,0
191,6,1192,303,1276,611,0.617408037185669,0
191,7,739,318,823,572,0.6985922455787659,0
191,8,584,331,669,589,0.5535224080085754,0
191,13,697,246,756,417,0.5600101947784424,0
191,14,0,282,99,719,0.9051525592803955,0
192,1,982,270,1198,716,0.9128736853599548,0
192,2,318,262,390,455,0.7570117115974426,0
192,5,802,306,878,572,0.8163402676582336,0
192,6,1189,303,1277,610,0.6370797157287598,0
192,7,741,318,824,573,0.7256733179092407,0
192,8,585,331,671,589,0.5242813229560852,0
192,13,697,248,759,417,0.5193507075309753,0
192,14,0,280,101,719,0.9060987830162048,0
193,1,982,270,1198,717,0.915520429611206,0
193,2,318,261,392,455,0.7760634422302246,0
193,5,803,306,878,572,0.8198870420455933,0
193,6,1190,304,1277,608,0.6297322511672974,0
193,7,741,317,824,573,0.7364557385444641,0
193,8,586,330,679,589,0.4586088955402374,0
193,13,698,247,762,418,0.5133949518203735,0
193,14,0,278,104,719,0.9017438888549805,0
194,1,983,270,1198,717,0.9159519672393799,0
194,2,319,261,393,456,0.7735598087310791,0
194,5,804,306,879,572,0.8228752017021179,0
194,6,1189,303,1276,608,0.6356070637702942,0
194,7,742,318,823,572,0.7369876503944397,0
194,8,586,329,675,589,0.505271852016449,0
194,13,699,247,765,419,0.5091384053230286,0
194,14,0,278,108,719,0.9012250304222107,0
195,1,983,269,1198,717,0.9167847633361816,0
195,2,321,261,393,456,0.7782498002052307,0
195,5,805,307,879,571,0.8248186111450195,0
195,6,1187,303,1275,608,0.6952372789382935,0
195,7,742,318,824,573,0.7494770288467407,0
195,8,587,329,679,589,0.4611615538597107,0
195,13,700,247,766,419,0.5235147476196289,0
195,14,0,280,113,719,0.8991977572441101,0
196,1,983,269,1198,717,0.9159681797027588,0
196,2,321,261,393,455,0.7845996022224426,0
196,5,805,307,880,572,0.8230917453765869,0
196,6,1185,303,1275,608,0.7459638118743896,0
196,7,741,318,824,574,0.7448511123657227,0
196,8,587,330,679,589,0.5026788711547852,0
196,13,702,247,767,420,0.4786916673183441,0
196,14,0,282,120,719,0.8999786972999573,0
197,1,983,268,1197,717,0.9148895144462585,0
197,2,321,260,394,456,0.7624440789222717,0
197,5,805,307,880,572,0.821908712387085,0
197,6,1186,304,1275,609,0.7515884637832642,0
197,7,742,319,824,574,0.7375701665878296,0
197,8,587,331,678,589,0.5146024227142334,0
197,13,702,248,768,420,0.5073994994163513,0
197,14,0,282,128,719,0.910230815410614,0
198,1,982,268,1197,717,0.9109256863594055,0
198,2,323,259,396,456,0.7616288661956787,0
198,5,805,307,880,572,0.8194683790206909,0
198,6,1184,304,1276,611,0.7775761485099792,0
198,7,742,318,823,575,0.7232098579406738,0
198,8,588,333,683,589,0.4679323434829712,0
198,13,704,248,768,419,0.4525981843471527,0
198,14,0,280,136,719,0.9212300777435303,0
199,1,982,268,1196,717,0.9123738408088684,0
199,2,324,258,398,455,0.7678572535514832,0
199,5,806,307,880,571,0.8215151429176331,0
199,6,1187,304,1277,609,0.7578386664390564,0
199,7,743,318,824,575,0.7309070825576782,0
199,8,587,330,684,589,0.4753211438655853,0
199,13,706,248,767,417,0.4552611708641052,0
199,14,0,279,147,719,0.9222081303596497,0
200,1,982,267,1194,717,0.9117037653923035,0
200,2,326,258,399,453,0.7515601515769958,0
200,5,807,307,880,571,0.81719970703125,0
200,6,1186,303,1275,609,0.7589673399925232,0
200,7,744,317,824,575,0.7147933840751648,0
200,8,587,328,684,589,0.4823549687862396,0
200,13,708,246,765,414,0.3844040334224701,0
200,14,0,279,156,718,0.9315370917320251,0
201,1,981,267,1194,718,0.909761905670166,0
201,2,328,257,401,452,0.7657819390296936,0
201,5,807,307,880,571,0.8151478171348572,0
201,6,1188,304,1275,609,0.7443963289260864,0
201,7,745,317,824,575,0.6997381448745728,0
201,8,587,326,685,589,0.4719744622707367,0
201,13,707,245,764,413,0.34587374329566956,0
201,14,0,278,165,718,0.9385520219802856,0
202,1,981,267,1193,717,0.9082129597663879,0
202,2,329,257,403,451,0.7604432702064514,0
202,5,807,307,880,571,0.8202165961265564,0
202,6,1189,304,1275,610,0.7460248470306396,0
202,7,745,316,825,574,0.6905908584594727,0
202,8,586,328,678,589,0.4654284119606018,0
202,14,0,276,172,717,0.9384872317314148,0
203,1,980,268,1193,717,0.9041244983673096,0
203,2,332,257,406,450,0.78762286901474,0
203,5,808,307,880,571,0.823143720626831,0
203,6,1190,304,1275,611,0.7589245438575745,0
203,7,745,316,825,574,0.6814992427825928,0
203,8,585,328,678,589,0.4934307634830475,0
203,14,0,275,177,717,0.9367603063583374,0
204,1,979,268,1192,717,0.9083373546600342,0
204,2,334,257,408,447,0.7611981630325317,0
204,5,808,307,880,571,0.8259668946266174,0
204,6,1191,304,1275,611,0.7470574378967285,0
204,7,745,316,826,575,0.6883876919746399,0
204,8,585,330,677,589,0.5265704393386841,0
204,14,0,273,182,717,0.9348758459091187,0
205,1,978,268,1191,717,0.9067314863204956,0
205,2,335,257,409,445,0.768929660320282,0
205,5,808,307,880,572,0.8261319398880005,0
205,6,1190,304,1275,611,0.7517179250717163,0
205,7,744,315,826,574,0.6938828229904175,0
205,8,583,330,675,589,0.5616528987884521,0
205,14,0,273,187,718,0.9337401986122131,0
206,1,978,267,1191,717,0.9047081470489502,0
206,2,336,257,410,444,0.7681536674499512,0
206,5,808,307,880,572,0.8299641013145447,0
206,6,1190,304,1275,611,0.7316392064094543,0
206,7,743,314,827,574,0.6921118497848511,0
206,8,582,330,675,589,0.5709958672523499,0
206,14,0,274,190,719,0.9289748072624207,0
207,1,977,267,1190,717,0.899578869342804,0
207,2,337,257,410,443,0.7709922194480896,0
207,5,808,307,880,572,0.8283268213272095,0
207,6,1190,303,1275,611,0.719012975692749,0
207,7,743,313,827,574,0.6739556789398193,0
207,8,581,331,675,590,0.6071783304214478,0
207,14,0,276,193,719,0.9277126789093018,0
208,1,976,266,1190,717,0.9022025465965271,0
208,2,338,257,411,442,0.7587959170341492,0
208,5,808,306,880,572,0.8279898166656494,0
208,6,1189,303,1278,611,0.760463535785675,0
208,7,742,313,829,574,0.6394948363304138,0
208,8,581,331,672,590,0.6205267310142517,0
208,14,0,278,194,720,0.9265949726104736,0
209,1,975,264,1189,717,0.9041011929512024,0
209,2,339,260,414,441,0.7753876447677612,0
209,5,807,306,879,572,0.8196977376937866,0
209,6,1189,303,1279,612,0.7763293981552124,0
209,7,743,312,829,574,0.6194702386856079,0
209,8,581,331,669,590,0.5779604315757751,0
209,14,0,281,196,719,0.9251551032066345,0
210,1,975,264,1189,716,0.9048989415168762,0
210,2,340,261,418,440,0.7946179509162903,0
210,5,807,306,879,571,0.8075910210609436,0
210,6,1188,303,1279,613,0.772729218006134,0
210,7,742,308,829,574,0.5950009822845459,0
210,8,581,331,667,590,0.5887373089790344,0
210,14,0,284,197,719,0.9255080819129944,0
211,1,975,265,1188,716,0.9026563763618469,0
211,2,343,262,424,439,0.7859420776367188,0
211,5,806,306,878,570,0.8122327327728271,0
211,6,1188,304,1279,612,0.7845087051391602,0
211,7,740,307,827,573,0.6555345058441162,0
211,8,580,330,663,590,0.5892282724380493,0
211,14,0,285,198,719,0.9274868965148926,0
211,15,1219,430,1279,708,0.6332956552505493,0
212,1,975,266,1188,716,0.9015719890594482,0
212,2,345,264,428,438,0.7711328268051147,0
212,5,804,305,878,570,0.8144522905349731,0
212,6,1189,304,1280,612,0.7755283713340759,0
212,7,740,307,825,573,0.666080117225647,0
212,8,581,330,664,590,0.5397378206253052,0
212,14,0,286,199,719,0.9290676712989807,0
212,15,1218,429,1279,708,0.5809723734855652,0
213,1,975,266,1188,716,0.9035369753837585,0
213,2,348,265,430,439,0.7755631804466248,0
213,5,802,305,878,570,0.8134863972663879,0
213,6,1189,304,1280,612,0.7674132585525513,0
213,7,740,307,823,571,0.6486599445343018,0
213,8,582,332,662,589,0.5154686570167542,0
213,14,0,286,201,719,0.9295376539230347,0
213,15,1216,430,1279,708,0.5897248387336731,0
214,1,974,266,1189,716,0.9046227335929871,0
214,2,349,264,432,439,0.7869974970817566,0
214,5,801,305,878,570,0.812324047088623,0
214,6,1189,303,1280,613,0.753934383392334,0
214,7,740,311,821,570,0.64749675989151,0
214,8,582,332,661,589,0.5581257939338684,0
214,14,0,285,202,719,0.9309422373771667,0
214,15,1213,406,1279,706,0.5979376435279846,0
215,1,974,266,1189,716,0.9087722897529602,0
215,2,350,262,433,440,0.8159580826759338,0
215,5,800,305,878,570,0.811007559299469,0
215,6,1190,303,1277,613,0.5964588522911072,0
215,7,739,311,819,570,0.6392335295677185,0
215,8,584,333,662,589,0.5817334651947021,0
215,14,0,283,202,719,0.9296208024024963,0
215,15,1211,384,1279,705,0.553846538066864,0
216,1,974,266,1189,716,0.9124278426170349,0
216,2,351,261,434,440,0.8290235996246338,0
216,5,800,305,877,570,0.8092523813247681,0
216,6,1190,302,1265,611,0.2703348696231842,0
216,7,739,314,818,571,0.6536442041397095,0
216,8,584,334,662,589,0.5605461001396179,0
216,14,0,280,202,719,0.9299303889274597,0
216,15,1209,333,1279,704,0.3444471061229706,0
217,1,973,265,1189,716,0.9133710265159607,0
217,2,352,260,435,438,0.813667356967926,0
217,5,799,305,877,570,0.8220443725585938,0
217,6,1194,285,1272,621,0.2835858464241028,0
217,7,740,316,817,569,0.6742769479751587,0
217,8,584,334,663,588,0.5316748023033142,0
217,14,0,276,201,719,0.93153315782547,0
217,15,1207,282,1279,704,0.5270790457725525,0
218,1,973,266,1187,717,0.9110041260719299,0
218,2,353,258,435,436,0.7832402586936951,0
218,5,799,305,877,570,0.8236392736434937,0
218,7,740,318,817,568,0.6828644871711731,0
218,8,583,334,661,589,0.5613483190536499,0
218,14,0,274,200,719,0.9324232339859009,0
218,15,1200,271,1279,702,0.573858916759491,0
219,1,973,269,1187,717,0.9025871753692627,0
219,2,355,257,436,433,0.7777427434921265,0
219,5,799,305,877,569,0.8224391341209412,0
219,7,739,317,816,568,0.6890707015991211,0
219,8,584,334,660,588,0.5284467935562134,0
219,14,0,273,200,719,0.9316475987434387,0
219,15,1183,269,1279,697,0.6484343409538269,0
220,1,973,270,1189,717,0.895986795425415,0
220,2,359,256,436,431,0.74842768907547,0
220,5,798,305,877,569,0.8226630687713623,0
220,7,740,320,817,567,0.7054717540740967,0
220,8,584,333,659,588,0.5326901078224182,0
220,14,0,273,199,719,0.9289594888687134,0
220,15,1159,270,1277,693,0.7856842279434204,0
221,1,973,271,1190,717,0.9005128145217896,0
221,2,366,253,438,429,0.7367368936538696,0
221,5,798,305,878,569,0.814525306224823,0
221,7,740,321,818,567,0.710623562335968,0
221,8,584,332,660,588,0.5593342185020447,0
221,14,2,274,200,719,0.9179645776748657,0
221,15,1148,272,1268,684,0.6920539736747742,0
222,1,974,270,1191,717,0.9115484952926636,0
222,2,370,252,439,428,0.7253370881080627,0
222,5,798,304,878,568,0.8090153932571411,0
222,7,740,321,818,568,0.7106265425682068,0
222,8,584,331,664,588,0.5640491247177124,0
222,14,7,276,201,719,0.9144882559776306,0
222,15,1145,277,1254,640,0.7481867671012878,0
223,1,974,271,1193,717,0.9137330055236816,0
223,2,374,251,442,427,0.7411850690841675,0
223,5,798,304,878,568,0.817477285861969,0
223,7,739,321,817,568,0.7139043807983398,0
223,8,583,331,664,588,0.6077396869659424,0
223,14,12,278,205,719,0.9099400639533997,0
223,15,1134,277,1250,617,0.7886335849761963,0
223,6,1206,398,1279,694,0.7025806903839111,0
224,1,975,269,1193,717,0.9061291217803955,0
224,2,378,251,444,427,0.7089438438415527,0
224,5,798,303,878,568,0.8210679292678833,0
224,7,739,321,816,569,0.7092493772506714,0
224,8,584,332,665,588,0.6087246537208557,0
224,14,17,281,208,720,0.9011682868003845,0
224,15,1125,275,1239,644,0.6929559111595154,0
224,6,1207,370,1280,701,0.4546084702014923,0
225,1,975,269,1192,716,0.9101588129997253,0
225,2,381,251,447,425,0.6991516947746277,0
225,5,798,303,879,568,0.8238847851753235,0
225,7,739,320,815,569,0.7133898138999939,0
225,8,584,333,663,588,0.5989112854003906,0
225,14,25,282,210,720,0.8940951228141785,0
225,15,1118,275,1225,622,0.3551589548587799,0
225,6,1211,386,1280,704,0.3756738007068634,0
225,16,0,320,50,713,0.7166443467140198,0
226,1,976,269,1195,716,0.9174865484237671,0
226,2,383,252,449,425,0.6930718421936035,0
226,5,799,302,880,568,0.8311502933502197,0
226,7,739,320,816,568,0.7368953824043274,0
226,8,584,332,665,588,0.6110376119613647,0
226,14,32,282,216,720,0.9001516103744507,0
226,6,1207,404,1280,704,0.537481427192688,0
226,16,0,325,54,714,0.6916214227676392,0
227,1,976,268,1197,717,0.9119365811347961,0
227,2,384,252,452,425,0.6878452301025391,0
227,5,799,302,881,568,0.8393610715866089,0
227,7,739,320,816,568,0.7603280544281006,0
227,8,584,332,666,588,0.6335285902023315,0
227,14,39,284,225,719,0.9047215580940247,0
227,6,1205,414,1280,704,0.553848385810852,0
227,16,0,326,60,714,0.6796754598617554,0
227,17,1189,299,1276,607,0.6589931845664978,0
228,1,976,270,1199,717,0.9165393710136414,0
228,2,388,254,455,426,0.657975435256958,0
228,5,800,302,882,569,0.8315781950950623,0
228,7,738,319,816,569,0.7605642080307007,0
228,8,584,331,666,588,0.656313419342041,0
228,14,45,285,234,718,0.8910561800003052,0
228,6,1205,403,1280,704,0.40721943974494934,0
228,16,0,326,66,716,0.7798688411712646,0
228,17,1187,297,1275,607,0.7077745795249939,0
229,1,977,268,1200,716,0.9142943620681763,0
229,2,391,254,457,424,0.6502702832221985,0
229,5,800,302,883,569,0.8214085102081299,0
229,7,738,319,817,569,0.7581993341445923,0
229,8,584,331,665,588,0.6360409259796143,0
229,14,50,285,247,719,0.8897374272346497,0
229,6,1209,410,1280,707,0.388473778963089,0
229,16,0,318,72,714,0.8197310566902161,0
229,17,1182,296,1277,608,0.7509924173355103,0
230,1,978,267,1201,715,0.9102214574813843,0
230,2,394,254,460,423,0.6759538650512695,0
230,5,802,303,884,569,0.816911518573761,0
230,7,738,320,819,568,0.7713806629180908,0
230,8,584,332,661,588,0.5976693034172058,0
230,14,58,285,258,719,0.9043849110603333,0
230,6,1210,415,1280,708,0.4294043481349945,0
230,16,0,314,77,716,0.818930983543396,0
230,17,1181,295,1277,608,0.7547620534896851,0
231,1,979,268,1202,716,0.8967493772506714,0
231,2,397,255,462,423,0.6912234425544739,0
231,5,805,304,885,569,0.8131101727485657,0
231,7,738,320,821,568,0.7555366158485413,0
231,8,584,331,667,588,0.6120579838752747,0
231,14,63,284,268,720,0.9101118445396423,0
231,6,1212,415,1280,708,0.43535253405570984,0
231,16,0,310,80,717,0.8512883186340332,0
